U	v	Z1	Z2	T	P	vf	x1	x2	y1	y2
16238.87142857143	0.00247028	0.851034888261239	0.14896511173876117	686.6374171266222	2326430.4566041734	1	0.24773123616853587	0.7522687638314641	0.851034888261239	0.14896511173876117
16238.87142857143	0.002308272888888889	0.9651397724218261	0.034860227578173995	932.6840558225565	3395768.9906583466	1	0.8262781391335501	0.1737218608664499	0.9651397724218261	0.034860227578173995
16238.87142857143	0.002308272888888889	0.9545424579891726	0.04545754201082755	893.7901224700407	3254135.6520917006	1	0.7595821451690679	0.24041785483093223	0.9545424579891726	0.04545754201082755
16238.87142857143	0.002308272888888889	0.9435011765438049	0.05649882345619504	858.9236760669286	3126945.7329637776	1	0.6883081718126375	0.3116918281873626	0.9435011765438049	0.05649882345619504
16238.87142857143	0.002308272888888889	0.9319874316392327	0.06801256836076741	827.4805789858937	3011997.950606129	1	0.6150816602463072	0.38491833975369283	0.9319874316392327	0.06801256836076741
16238.87142857143	0.002308272888888889	0.9199702347479396	0.08002976525206035	798.9180602095572	2907307.9213700374	1	0.5424558666122172	0.4575441333877827	0.9199702347479396	0.08002976525206035
16238.87142857143	0.002308272888888889	0.907415826749346	0.09258417325065416	772.805062954234	2811293.4776063613	1	0.4726661498840712	0.5273338501159288	0.907415826749346	0.09258417325065416
16238.87142857143	0.002308272888888889	0.8942873612123969	0.10571263878760319	748.7947785584273	2722674.8856867547	1	0.4074393686469071	0.5925606313530929	0.8942873612123969	0.10571263878760319
16238.87142857143	0.002308272888888889	0.8805445432153516	0.11945545678464838	726.6040013838787	2640399.6252877926	1	0.34791949799634964	0.6520805020036502	0.8805445432153516	0.11945545678464838
16238.87142857143	0.002308272888888889	0.8661432162459994	0.1338567837540006	705.9991758973529	2563591.3987450497	1	0.2946961548876725	0.7053038451123276	0.8661432162459994	0.1338567837540006
16238.87142857143	0.002308272888888889	0.851034888261239	0.14896511173876117	686.7870539166374	2491515.841620162	1	0.24789935954060086	0.7521006404593992	0.851034888261239	0.14896511173876117
16238.87142857143	0.0021462657777777776	0.9651397724218261	0.034860227578173995	932.856950861634	3655776.197078175	1	0.8263596436004486	0.17364035639955147	0.9651397724218261	0.034860227578173995
16238.87142857143	0.0021462657777777776	0.9545424579891726	0.04545754201082755	893.8795950886268	3503002.046426649	1	0.759640269905224	0.24035973009477588	0.9545424579891726	0.04545754201082755
16238.87142857143	0.0021462657777777776	0.9435011765438049	0.05649882345619504	859.0229804033794	3366124.5566172306	1	0.6883902381396568	0.3116097618603431	0.9435011765438049	0.05649882345619504
16238.87142857143	0.0021462657777777776	0.9319874316392327	0.06801256836076741	827.589812261386	3242407.452555047	1	0.6151889965765789	0.38481100342342117	0.9319874316392327	0.06801256836076741
16238.87142857143	0.0021462657777777776	0.9199702347479396	0.08002976525206035	799.0370054163261	3129713.0405969014	1	0.5425873128306361	0.457412687169364	0.9199702347479396	0.08002976525206035
16238.87142857143	0.0021462657777777776	0.907415826749346	0.09258417325065416	772.9338350511806	3026338.768736605	1	0.4728188839994303	0.5271811160005697	0.907415826749346	0.09258417325065416
16238.87142857143	0.0021462657777777776	0.8942873612123969	0.10571263878760319	748.9337567840929	2930907.030423019	1	0.4076094456870471	0.592390554312953	0.8942873612123969	0.10571263878760319
16238.87142857143	0.0021462657777777776	0.8805445432153516	0.11945545678464838	726.7532577215269	2842282.1921609705	1	0.34810178549554355	0.6518982145044564	0.8805445432153516	0.11945545678464838
16238.87142857143	0.0021462657777777776	0.8661432162459994	0.1338567837540006	706.1597343530548	2759522.9833623334	1	0.29488645863760155	0.7051135413623983	0.8661432162459994	0.1338567837540006
16238.87142857143	0.0021462657777777776	0.851034888261239	0.14896511173876117	686.9587988494588	2681832.2233959665	1	0.24809232593706879	0.7519076740629312	0.851034888261239	0.14896511173876117
16238.87142857143	0.0019842586666666668	0.9651397724218261	0.034860227578173995	932.9491540378768	3958437.85184697	1	0.8264028484629021	0.17359715153709787	0.9651397724218261	0.034860227578173995
16238.87142857143	0.0019842586666666668	0.9545424579891726	0.04545754201082755	893.9834063957206	3793087.397708028	1	0.7597076827455066	0.24029231725449338	0.9545424579891726	0.04545754201082755
16238.87142857143	0.0019842586666666668	0.9435011765438049	0.05649882345619504	859.1380604597713	3644925.402887868	1	0.6884853017946517	0.3115146982053483	0.9435011765438049	0.05649882345619504
16238.87142857143	0.0019842586666666668	0.9319874316392327	0.06801256836076741	827.7163246334974	3510991.3472173857	1	0.6153132600631768	0.38468673993682323	0.9319874316392327	0.06801256836076741
16238.87142857143	0.0019842586666666668	0.9199702347479396	0.08002976525206035	799.1749080355612	3388969.272332569	1	0.5427396511692013	0.4572603488307987	0.9199702347479396	0.08002976525206035
16238.87142857143	0.0019842586666666668	0.907415826749346	0.09258417325065416	773.0835350969941	3277016.7195653357	1	0.4729963862854529	0.5270036137145472	0.907415826749346	0.09258417325065416
16238.87142857143	0.0019842586666666668	0.8942873612123969	0.10571263878760319	749.0949611273926	3173637.701541219	1	0.40780667061661324	0.5921933293833866	0.8942873612123969	0.10571263878760319
