U	v	Z1	Z2	T	P	vf	c
20055.79473684211	0.000751312894736842	0.7220957097616791	0.27790429023832103	633.7609978447673	7028984.441173157	1	369.3944887146675
20055.79473684211	0.000751312894736842	0.6956785295267891	0.30432147047321095	617.9261653367506	6790867.562889108	1	355.4714002703375
20055.79473684211	0.000751312894736842	0.66735755051062	0.33264244948938004	602.9488508167726	6552878.63410201	1	341.5005660043243
20055.79473684211	0.000751312894736842	0.6369192791046521	0.36308072089534793	588.7564439679088	6312630.177162308	1	327.38764703274205
20055.79473684211	0.000751312894736842	0.6041170603127803	0.3958829396872197	575.2868976751331	6067544.441172828	1	313.0288822664164
20055.79473684211	0.000751312894736842	0.5686643790418372	0.4313356209581629	562.4876066180026	5814767.849334934	1	298.3062353035101
20055.79473684211	0.0006414004210526314	0.9651397724218261	0.034860227578173995	1044.6913286391655	14110996.388002116	1	623.8927030394952
20055.79473684211	0.0006414004210526314	0.9530583789722772	0.046941621027722785	992.4104063537077	13412498.884398451	1	597.1810021209728
20055.79473684211	0.0006414004210526314	0.9403982648543229	0.05960173514567711	946.5432601488624	12796908.69482706	1	573.0865574770197
20055.79473684211	0.0006414004210526314	0.927116827031392	0.07288317296860798	905.832190946115	12247323.73291402	1	551.0664385799477
20055.79473684211	0.0006414004210526314	0.9131671755923291	0.08683282440767112	869.3539233523703	11751240.086596057	1	530.7085394421639
20055.79473684211	0.0006414004210526314	0.8984975806358584	0.10150241936414162	836.4045378886653	11299016.816963948	1	511.70370228467397
20055.79473684211	0.0006414004210526314	0.8830508312474724	0.11694916875252763	806.4354505128708	10883021.513244998	1	493.81003642015315
20055.79473684211	0.0006414004210526314	0.8667634898253814	0.13323651017461854	779.0093787479155	10497037.533114977	1	476.83146389961126
20055.79473684211	0.0006414004210526314	0.8495650212656269	0.15043497873437298	753.7739387976114	10135906.408389878	1	460.60515360882306
20055.79473684211	0.0006414004210526314	0.8313767717996289	0.16862322820037112	730.4424808599584	9795263.952399429	1	444.9928398350279
20055.79473684211	0.0006414004210526314	0.812110766302886	0.18788923369711402	708.7778944494969	9471310.579117386	1	429.87383244886865
20055.79473684211	0.0006414004210526314	0.7916682852772232	0.2083317147227767	688.5831584651133	9160670.936314402	1	415.14049851212786
20055.79473684211	0.0006414004210526314	0.7699381729338454	0.23006182706615466	669.693917242117	8860276.66371607	1	400.69455386536157
20055.79473684211	0.0006414004210526314	0.7467948151684946	0.25320518483150534	651.9713089035292	8567245.648957087	1	386.4434244344799
20055.79473684211	0.0006414004210526314	0.7220957097616791	0.27790429023832103	635.2981182787296	8278802.394218256	1	372.29756981089076
20055.79473684211	0.0006414004210526314	0.6956785295267891	0.30432147047321095	619.5752507650611	7992194.880919011	1	358.16768856331964
20055.79473684211	0.0006414004210526314	0.66735755051062	0.33264244948938004	604.7174280923997	7704588.509157441	1	343.96123623393754
20055.79473684211	0.0006414004210526314	0.6369192791046521	0.36308072089534793	590.6528966485622	7413008.610464632	1	329.5797508325804
20055.79473684211	0.0006414004210526314	0.6041170603127803	0.3958829396872197	577.3205363476357	7114227.2416059375	1	314.91436791961854
20055.79473684211	0.0006414004210526314	0.5686643790418372	0.4313356209581629	564.6686647879858	6804655.268950831	1	299.8405368580318
20055.79473684211	0.0005314879473684209	0.9651397724218261	0.034860227578173995	1045.2453284895387	17188972.847345088	1	629.741703004882
20055.79473684211	0.0005314879473684209	0.9530583789722772	0.046941621027722785	993.0711864720053	16343204.50095942	1	603.0038417146407
20055.79473684211	0.0005314879473684209	0.9403982648543229	0.05960173514567711	947.3051654080164	15597495.934460243	1	578.8785630211737
20055.79473684211	0.0005314879473684209	0.927116827031392	0.07288317296860798	906.6934014519982	14931377.369745867	1	556.8227901189427
20055.79473684211	0.0005314879473684209	0.9131671755923291	0.08683282440767112	870.3135920625051	14329660.04913828	1	536.4225277310194
20055.79473684211	0.0005314879473684209	0.8984975806358584	0.10150241936414162	837.4626890049421	13780618.647664482	1	517.367030464156
20055.79473684211	0.0005314879473684209	0.8830508312474724	0.11694916875252763	807.5936222952135	13274967.277587457	1	499.4131883281033
20055.79473684211	0.0005314879473684209	0.8667634898253814	0.13323651017461854	780.2700589904596	12805118.826566653	1	482.3635995792225
20055.79473684211	0.0005314879473684209	0.8495650212656269	0.15043497873437298	755.1407980262194	12364764.307028271	1	466.0541938327389
20055.79473684211	0.0005314879473684209	0.8313767717996289	0.16862322820037112	731.9193340878361	11948529.510009214	1	450.3451057200386
20055.79473684211	0.0005314879473684209	0.812110766302886	0.18788923369711402	710.3696704695411	11551729.73052073	1	435.11427244115714
20055.79473684211	0.0005314879473684209	0.7916682852772232	0.2083317147227767	690.2955490687793	11170174.971743567	1	420.2524706170383
20055.79473684211	0.0005314879473684209	0.7699381729338454	0.23006182706615466	671.5333817362965	10800032.080441695	1	405.659689863371
20055.79473684211	0.0005314879473684209	0.7467948151684946	0.25320518483150534	653.9450981453577	10437675.831403973	1	391.2414511232966
20055.79473684211	0.0005314879473684209	0.7220957097616791	0.27790429023832103	637.4143096759752	10079589.847187454	1	376.90609267803796
20055.79473684211	0.0005314879473684209	0.6956785295267891	0.30432147047321095	621.8428829554498	9722264.225706177	1	362.56195264399395
20055.79473684211	0.0005314879473684209	0.66735755051062	0.33264244948938004	607.1463020198092	9362055.531195702	1	348.1136606349925
20055.79473684211	0.0005314879473684209	0.6369192791046521	0.36308072089534793	593.2539403982681	8995123.566060066	1	333.45957615457695
20055.79473684211	0.0005314879473684209	0.6041170603127803	0.3958829396872197	580.1057450106155	8617279.143600022	1	318.4869603239668
20055.79473684211	0.0005314879473684209	0.5686643790418372	0.4313356209581629	567.6512870777947	8223850.435588002	1	303.06652406088625
20055.79473684211	0.00042157547368421033	0.9651397724218261	0.034860227578173995	1046.0699015200692	21984461.531064942	1	638.8496164039659
20055.79473684211	0.00042157547368421033	0.9530583789722772	0.046941621027722785	994.0527853953563	20913232.788437556	1	612.0876452540712
20055.79473684211	0.00042157547368421033	0.9403982648543229	0.05960173514567711	948.4375535336566	19968331.302880336	1	587.9361346514604
20055.79473684211	0.00042157547368421033	0.927116827031392	0.07288317296860798	907.9717413580038	19123727.931964744	1	565.850871040554
20055.79473684211	0.00042157547368421033	0.9131671755923291	0.08683282440767112	871.7363333084925	18360135.52825232	1	545.415971841443
20055.79473684211	0.00042157547368421033	0.8984975806358584	0.10150241936414162	839.0309182230014	17662643.11003564	1	526.3192497535182
20055.79473684211	0.00042157547368421033	0.8830508312474724	0.11694916875252763	809.3080574432953	17019361.594994146	1	508.3156040015031
20055.79473684211	0.00042157547368421033	0.8667634898253814	0.13323651017461854	782.1347001871858	16420627.905512208	1	491.2070105859391
20055.79473684211	0.00042157547368421033	0.8495650212656269	0.15043497873437298	757.1598006892164	15858319.78452642	1	474.8279573286744
20055.79473684211	0.00042157547368421033	0.8313767717996289	0.16862322820037112	734.0983558364618	15325517.557957118	1	459.0376839251496
20055.79473684211	0.00042157547368421033	0.812110766302886	0.18788923369711402	712.7154520587	14816151.323188955	1	443.7131967844095
20055.79473684211	0.00042157547368421033	0.7916682852772232	0.2083317147227767	692.8158874551664	14324759.970937774	1	428.7444209878833
20055.79473684211	0.00042157547368421033	0.7699381729338454	0.23006182706615466	674.2371236537005	13846314.488056345	1	414.03059710258384
20055.79473684211	0.00042157547368421033	0.7467948151684946	0.25320518483150534	656.8421606576532	13376025.756518371	1	399.4766139439456
20055.79473684211	0.00042157547368421033	0.7220957097616791	0.27790429023832103	640.5159430194359	12909221.688249063	1	384.99043011985174
20055.79473684211	0.00042157547368421033	0.6956785295267891	0.30432147047321095	625.1608958994635	12441187.548420087	1	370.4799254108346
20055.79473684211	0.00042157547368421033	0.66735755051062	0.33264244948938004	610.6942648372336	11967030.735592607	1	355.84998546771965
20055.79473684211	0.00042157547368421033	0.6369192791046521	0.36308072089534793	597.0465602869592	11481551.562797919	1	340.9994210677984
20055.79473684211	0.00042157547368421033	0.6041170603127803	0.3958829396872197	584.159192294834	10979065.639173936	1	325.8166639206787
20055.79473684211	0.00042157547368421033	0.5686643790418372	0.4313356209581629	571.983240379144	10453219.49148012	1	310.1745088211306
20055.79473684211	0.000311663	0.9651397724218261	0.034860227578173995	1047.427232211932	30491326.434034936	1	654.9883436196762
20055.79473684211	0.000311663	0.9530583789722772	0.046941621027722785	995.6678593316461	29032746.271976933	1	628.2293475782072
20055.79473684211	0.000311663	0.9403982648543229	0.05960173514567711	950.2972218000668	27745808.18359202	1	604.087389369984
20055.79473684211	0.000311663	0.927116827031392	0.07288317296860798	910.0697252293392	26594954.06087944	1	582.0185364134604
20055.79473684211	0.000311663	0.9131671755923291	0.08683282440767112	874.0683217397632	25553712.965485457	1	561.6036451385186
